doi;coo_authors
10.48550/ARXIV.2302.08545;Minghao Li, Ran Ben Basat, Shay Vargaftik, ChonLam Lao, Kevin Xu, Xinran Tang, Michael Mitzenmacher, Minlan Yu
10.1145/3528087;Michael Mitzenmacher, Sergei Vassilvitskii
;Ibrahim Sabek, Kapil Vaidya, Dominik Horn, Andreas Kipf, Michael Mitzenmacher, Tim Kraska
;Kapil Vaidya, Tim Kraska, Subarna Chatterjee, Eric R. Knorr, Michael Mitzenmacher, Stratos Idreos
10.1109/TPDS.2022.3146195;Michael Mitzenmacher, Matteo Dell Amico
;Shay Vargaftik, Ran Ben Basat, Amit Portnoy, Gal Mendelson, Yaniv Ben-Itzhak, Michael Mitzenmacher
10.4230/LIPICS.ITCS.2022.114;Ziv Scully, Isaac Grosof, Michael Mitzenmacher
10.1007/978-3-031-26390-3_1;Tianyi Chen, Brian Matejek, Michael Mitzenmacher, Charalampos E. Tsourakakis
10.1145/3514221.3526167;Eric R. Knorr, Baptiste Lemaire, Andrew Lim, Siqiang Luo, Huanchen Zhang, Stratos Idreos, Michael Mitzenmacher
;Jonatan Langlet, Ran Ben Basat, Sivaramakrishnan Ramanathan, Gabriele Oliaro, Michael Mitzenmacher, Minlan Yu, Gianni Antichi
;Isaac Grosof, Michael Mitzenmacher
10.48550/ARXIV.2204.14138;Wenchen Han, Vic Feng, Gregory Schwartzman, Michael Mitzenmacher, Minlan Yu, Ran Ben-Basat
10.48550/ARXIV.2205.13341;Ran Ben Basat, Shay Vargaftik, Amit Portnoy, Gil Einziger, Yaniv Ben-Itzhak, Michael Mitzenmacher
10.48550/ARXIV.2207.01503;Eric R. Knorr, Baptiste Lemaire, Andrew Lim, Siqiang Luo, Huanchen Zhang, Stratos Idreos, Michael Mitzenmacher
10.1137/1.9781611976830.1;Michael Mitzenmacher
10.1145/3484266.3487366;Jonatan Langlet, Ran Ben-Basat, Sivaramakrishnan Ramanathan, Gabriele Oliaro, Michael Mitzenmacher, Minlan Yu, Gianni Antichi
10.4230/LIPICS.ICALP.2021.25;Ran Ben Basat, Michael Mitzenmacher, Shay Vargaftik
10.1109/ICDE51399.2021.00080;Ran Ben Basat, Gil Einziger, Michael Mitzenmacher, Shay Vargaftik
;Kapil Vaidya, Eric Knorr, Michael Mitzenmacher, Tim Kraska
;Elbert Du, Franklyn Wang, Michael Mitzenmacher
;Shay Vargaftik, Ran Ben-Basat, Amit Portnoy, Gal Mendelson, Yaniv Ben-Itzhak, Michael Mitzenmacher
10.1137/1.9781611976465.115;Michael Mitzenmacher, Saeed Seddighin
;Michael Mitzenmacher, Saeed Seddighin
;Ran Ben Basat, Gil Einziger, Michael Mitzenmacher, Shay Vargaftik
;Shay Vargaftik, Ran Ben Basat, Amit Portnoy, Gal Mendelson, Yaniv Ben-Itzhak, Michael Mitzenmacher
;Shay Vargaftik, Ran Ben Basat, Amit Portnoy, Gal Mendelson, Yaniv Ben-Itzhak, Michael Mitzenmacher
;Ziv Scully, Isaac Grosof, Michael Mitzenmacher
;Jonatan Langlet, Ran Ben Basat, Sivaramakrishnan Ramanathan, Gabriele Oliaro, Michael Mitzenmacher, Minlan Yu, Gianni Antichi
10.1145/3339504;Michael Mitzenmacher, Salvatore Pontarelli, Pedro Reviriego
;Hossein Esfandiari, MohammadTaghi Hajiaghayi, Brendan Lucier, Michael Mitzenmacher
10.1145/3386367.3431303;Jan Kucera 0004, Ran Ben Basat, Mário Kuka, Gianni Antichi, Minlan Yu, Michael Mitzenmacher
10.1145/3386367.3431674;Valerio Bruschi, Ran Ben Basat, Zaoxing Liu, Gianni Antichi, Giuseppe Bianchi 0001, Michael Mitzenmacher
10.1109/INFOCOM41043.2020.9155340;Ran Ben Basat, Gil Einziger, Michael Mitzenmacher, Shay Vargaftik
10.4230/LIPICS.ITCS.2020.14;Michael Mitzenmacher
10.1109/ISIT44484.2020.9174310;Kasper Green Larsen, Michael Mitzenmacher, Charalampos E. Tsourakakis
10.1109/ITA50056.2020.9244966;Kasper Green Larsen, Michael Mitzenmacher, Charalampos E. Tsourakakis
10.1145/3387514.3405894;Ran Ben Basat, Sivaramakrishnan Ramanathan, Yuliang Li, Gianni Antichi, Minlan Yu, Michael Mitzenmacher
10.1145/3357713.3384240;Michael Mitzenmacher, Saeed Seddighin
10.1145/3366423.3380045;Kasper Green Larsen, Michael Mitzenmacher, Charalampos E. Tsourakakis
10.1017/9781108637435.033;Kai-Min Chung, Michael Mitzenmacher, Salil P. Vadhan
10.1017/9781108637435.037;Michael Mitzenmacher, Sergei Vassilvitskii
;Michael Mitzenmacher, Charalampos E. Tsourakakis
;Ran Ben Basat, Gil Einziger, Michael Mitzenmacher, Shay Vargaftik
;Kapil Vaidya, Eric Knorr, Tim Kraska, Michael Mitzenmacher
;Michael Mitzenmacher, Sergei Vassilvitskii
10.1007/S10994-010-5229-0;Susan M. Shortreed, Eric B. Laber, Daniel J. Lizotte, T. Scott Stroup, Joelle Pineau, Susan A. Murphy
10.1016/J.EJOR.2022.01.046;Martin Cousineau, Vedat Verter, Susan A. Murphy, Joelle Pineau
10.1109/ICDH55609.2022.00010;Dimitris Bertsimas, Predrag V. Klasnja, Susan A. Murphy, Liangyuan Na
10.48550/ARXIV.2203.00097;Martin Cousineau, Vedat Verter, Susan A. Murphy, Joelle Pineau
10.1007/S10994-021-05995-8;Sabina Tomkins, Peng Liao, Predrag V. Klasnja, Susan A. Murphy
10.1145/3381007;Peng Liao, Kristjan H. Greenewald, Predrag V. Klasnja, Susan A. Murphy
;Sabina Tomkins, Peng Liao, Predrag V. Klasnja, Serena Yeung, Susan A. Murphy
;Marianne Menictas, Sabina Tomkins, Susan A. Murphy
;Mashfiqui Rabbi, Meredith Philyaw-Kotov, Jinseok Li, Katherine Li, Bess Rothman, Lexa Giragosian, Maya Reyes, Hannah Gadway, Rebecca M. Cunningham, Erin Bonar, Inbal Nahum-Shani, Maureen A. Walton, Susan A. Murphy, Predrag V. Klasnja
;Ashley E. Walton, Linda M. Collins, Predrag V. Klasnja, Inbal Nahum-Shani, Mashfiqui Rabbi, Maureen A. Walton, Susan A. Murphy
;Sabina Tomkins, Peng Liao, Predrag V. Klasnja, Susan A. Murphy
;Marianne Menictas, Sabina Tomkins, Susan A. Murphy
10.1145/3369806;Mashfiqui Rabbi, Katherine Li, H. Yanna Yan, Kelly Hall, Predrag V. Klasnja, Susan A. Murphy
10.1145/3341162.3343785;Tao Zhang, Geoff A. Jarrad, Susan A. Murphy, Niranjan Bidargaddi
;Peng Liao, Kristjan H. Greenewald, Predrag V. Klasnja, Susan A. Murphy
;Peng Liao, Predrag V. Klasnja, Susan A. Murphy
10.1145/3287057;Peng Liao, Walter Dempsey, Hillol Sarker, Syed Monowar Hossain, Mustafa al Absi, Predrag V. Klasnja, Susan A. Murphy
;Sabina Tomkins, Predrag V. Klasnja, Susan A. Murphy
10.1109/MPRV.2017.29;Santosh Kumar 0001, Gregory D. Abowd, William T. Abraham, Mustafa al Absi, Duen Horng Chau, Emre Ertin, Deborah Estrin, Deepak Ganesan, Timothy Hnat, Syed Monowar Hossain, Zachary G. Ives, Jacqueline Kerr, Benjamin M. Marlin, Susan A. Murphy, James M. Rehg, Inbal Nahum-Shani, Vivek Shetty, Ida Sim, Bonnie Spring, Mani B. Srivastava, David W. Wetter
10.1109/TCST.2016.2580661;Korkut Bekiroglu, Constantino Lagoa, Susan A. Murphy, Stephanie T. Lanza
10.1145/3123024.3125611;Mashfiqui Rabbi, Meredith Philyaw-Kotov, Jinseok Lee, Anthony Mansour, Laura Dent, Xiaolei Wang, Rebecca M. Cunningham, Erin Bonar, Inbal Nahum-Shani, Predrag V. Klasnja, Maureen A. Walton, Susan A. Murphy
10.1145/3123024.3125612;Blake Wagner III, Elaine Liu, Steven D. Shaw, Gleb Iakovlev, Linlu Zhou, Christina N. Harrington, Gregory D. Abowd, Carolyn Yoon, Santosh Kumar 0001, Susan A. Murphy, Bonnie Spring, Inbal Nahum-Shani
;Walter H. Dempsey, Alexander Moreno, Christy K. Scott, Michael L. Dennis, David H. Gustafson, Susan A. Murphy, James M. Rehg
;Kristjan H. Greenewald, Ambuj Tewari, Susan A. Murphy, Predrag V. Klasnja
10.1007/978-3-319-51394-2_1;Santosh Kumar 0001, James M. Rehg, Susan A. Murphy
10.1007/978-3-319-51394-2_8;Santosh Kumar 0001, James M. Rehg, Susan A. Murphy
10.1007/978-3-319-51394-2_22;Susan A. Murphy, James M. Rehg, Santosh Kumar 0001
10.1007/978-3-319-51394-2_17;James M. Rehg, Susan A. Murphy, Santosh Kumar 0001
10.1007/978-3-319-51394-2_21;Hillol Sarker, Karen Hovsepian, Soujanya Chatterjee, Inbal Nahum-Shani, Susan A. Murphy, Bonnie Spring, Emre Ertin, Mustafa al Absi, Motohiro Nakajima, Santosh Kumar 0001
10.1007/978-3-319-51394-2_4;Shawna N. Smith, Andy Jinseok Lee, Kelly Hall, Nicholas J. Seewald, Audrey Boruvka, Susan A. Murphy, Predrag V. Klasnja
10.1007/978-3-319-51394-2_25;Ambuj Tewari, Susan A. Murphy
10.1007/978-3-319-51394-2;James M. Rehg, Susan A. Murphy, Santosh Kumar 0001
;Huitian Lei, Ambuj Tewari, Susan A. Murphy
10.4230/DAGREP.7.11.130;Niko Beerenwinkel, Holger Fröhlich, Susan A. Murphy
;Susan A. Murphy, Yanzhen Deng, Eric B. Laber, Hamid Reza Maei, Richard S. Sutton, Katie Witkiewitz
10.1093/JAMIA/OCV056;Santosh Kumar 0001, Gregory D. Abowd, William T. Abraham, Mustafa al Absi, J. Gayle Beck, Duen Horng Chau, Tyson Condie, David E. Conroy, Emre Ertin, Deborah Estrin, Deepak Ganesan, Cho Lam, Benjamin M. Marlin, Clay B. Marsh, Susan A. Murphy, Inbal Nahum-Shani, Kevin Patrick, James M. Rehg, Moushumi Sharmin, Vivek Shetty, Ida Sim, Bonnie Spring, Mani B. Srivastava, David W. Wetter
10.1109/ICMLA.2014.8;Kun Deng, Russ Greiner, Susan A. Murphy
10.1007/S10479-012-1248-5;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
10.3166/RIA.27.171-194;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
;Daniel J. Lizotte, Michael Bowling, Susan A. Murphy
10.1109/CDC.2013.6760421;Korkut Bekiroglu, Constantino M. Lagoa, Susan A. Murphy, Stephanie T. Lanza
10.5555/2503308.2503346;Daniel J. Lizotte, Michael Bowling, Susan A. Murphy
;Kun Deng, Joelle Pineau, Susan A. Murphy
;Eric B. Laber, Susan A. Murphy
10.3166/RIA.25.321-343;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
10.1109/ADPRL.2011.5967348;Kun Deng, Joelle Pineau, Susan A. Murphy
10.1109/ADPRL.2011.5967364;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
;Kun Deng, Joelle Pineau, Susan A. Murphy
;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
10.1007/978-3-642-19890-8_5;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
;Daniel J. Lizotte, Michael H. Bowling, Susan A. Murphy
;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst
10.1109/TSE.2018.2842188;Malvika Rao, David F. Bacon, David C. Parkes, Margo I. Seltzer
10.1038/S41586-019-1138-Y;Iyad Rahwan, Manuel Cebrián, Nick Obradovich, Josh C. Bongard, Jean-François Bonnefon, Cynthia Breazeal, Jacob W. Crandall, Nicholas A. Christakis, Iain D. Couzin, Matthew O. Jackson, Nicholas R. Jennings, Ece Kamar, Isabel M. Kloumann, Hugo Larochelle, David Lazer, Richard McElreath, Alan Mislove, David C. Parkes, Alex  Sandy  Pentland, Margaret E. Roberts, Azim Shariff, Joshua B. Tenenbaum, Michael P. Wellman
;Hossein Azari Soufiani, David Maxwell Chickering, Denis Xavier Charles, David C. Parkes
;David F. Bacon, David C. Parkes, Yiling Chen 0001, Malvika Rao, Ian A. Kash, Manu Sridharan
10.1145/1882362.1882365;David F. Bacon, Eric Bokelberg, Yiling Chen 0001, Ian A. Kash, David C. Parkes, Malvika Rao, Manu Sridharan
10.1145/1435417.1435435;Joan Feigenbaum, David C. Parkes, David M. Pennock
10.1145/1639950.1640066;David F. Bacon, Yiling Chen 0001, David C. Parkes, Malvika Rao
;Sébastien Lahaie, David C. Parkes, David M. Pennock
10.1145/3545945.3569751;Yaniv Yacoby, John Girash, David C. Parkes
10.48550/ARXIV.2302.06607;Denizalp Goktas, David C. Parkes, Ian Gemp, Luke Marris, Georgios Piliouras, Romuald Elie, Guy Lever, Andrea Tacchetti
10.48550/ARXIV.2302.14122;Manuel Wuthrich, Mark York, David C. Parkes
10.1287/OPRE.2021.2178;Hongyao Ma, Fei Fang, David C. Parkes
10.1145/3466617;Rediet Abebe, T.-H. Hubert Chan, Jon M. Kleinberg, Zhibin Liang, David C. Parkes, Mauro Sozio, Charalampos E. Tsourakakis
;Mira Finkelstein, Lucy Liu, Yoav Kolumbus, David C. Parkes, Jeffrey S. Rosenshein, Sarah Keren
10.1145/3533271.3561775;Zhou Fan, Francisco J. Marmolejo Cossío, Ben Altschuler, He Sun, Xintong Wang, David C. Parkes
;Matthias Gerstgrasser, Rakshit Trivedi, David C. Parkes
10.1093/OSO/9780198862536.003.0008;Rose E. Wang, Sarah A. Wu, James A. Evans, David C. Parkes, Joshua B. Tenenbaum, Max Kleiman-Weiner
;Gianluca Brero, Nicolas Lepore, Eric Mibuari, David C. Parkes
10.48550/ARXIV.2203.13395;Xintong Wang, Gary Qiurui Ma, Alon Eden, Clara Li, Alexander Trott, Stephan Zheng, David C. Parkes
10.48550/ARXIV.2204.00464;Zhou Fan, Francisco J. Marmolejo Cossío, Ben Altschuler, He Sun, Xintong Wang, David C. Parkes
10.48550/ARXIV.2206.01131;Jamelle Watson-Daniels, David C. Parkes, Berk Ustun
10.48550/ARXIV.2208.12650;Yaniv Yacoby, John Girash, David C. Parkes
10.48550/ARXIV.2209.12006;Mira Finkelstein, Lucy Liu, Nitsan Levy Schlot, Yoav Kolumbus, David C. Parkes, Jeffrey S. Rosenshein, Sarah Keren
10.48550/ARXIV.2209.15569;Matheus V. X. Ferreira, David C. Parkes
10.48550/ARXIV.2210.03852;Gianluca Brero, Alon Eden, Darshan Chakrabarti, Matthias Gerstgrasser, Vincent Li, David C. Parkes
10.48550/ARXIV.2210.11942;Matthias Gerstgrasser, David C. Parkes
10.48550/ARXIV.2211.03994;Zhun Deng, He Sun, Zhiwei Steven Wu, Linjun Zhang, David C. Parkes
10.48550/ARXIV.2211.06318;Peter Stone, Rodney Brooks, Erik Brynjolfsson, Ryan Calo, Oren Etzioni, Greg Hager, Julia Hirschberg, Shivaram Kalyanakrishnan, Ece Kamar, Sarit Kraus, Kevin Leyton-Brown, David C. Parkes, William H. Press, AnnaLee Saxenian, Julie Shah, Milind Tambe, Astro Teller
10.1145/3470442;Paul Dütting, Zhe Feng 0004, Harikrishna Narasimhan, David C. Parkes, Sai Srivatsa Ravindranath
10.1038/S42256-021-00380-5;David C. Parkes
10.1111/TOPS.12525;Sarah A. Wu, Rose E. Wang, James A. Evans, Joshua B. Tenenbaum, David C. Parkes, Max Kleiman-Weiner
;Gianluca Brero, Alon Eden, Matthias Gerstgrasser, David C. Parkes, Duncan Rheingans-Yoo
10.1145/3479722.3480991;Matheus V. X. Ferreira, Daniel J. Moroz, David C. Parkes, Mitchell Stern
;Paul Tylkin, Goran Radanovic, David C. Parkes
;Sophie Hilgard, Nir Rosenfeld, Mahzarin R. Banaji, Jack Cao, David C. Parkes
10.4230/OASICS.TOKENOMICS.2021.6;Matheus V. X. Ferreira, Daniel J. Moroz, David C. Parkes, Mitchell Stern
10.1007/978-3-030-94676-0_5;Vincent Conitzer, Zhe Feng 0004, David C. Parkes, Eric Sodomka
;Michael Neuder, Daniel J. Moroz, Rithvik Rao, David C. Parkes
;Matheus V. X. Ferreira, Daniel J. Moroz, David C. Parkes, Mitchell Stern
;Michael Neuder, Rithvik Rao, Daniel J. Moroz, David C. Parkes
;Sai Srivatsa Ravindranath, Zhe Feng 0004, Shira Li, Jonathan Ma, Scott Duke Kominers, David C. Parkes
;Stephan Zheng, Alexander Trott, Sunil Srinivasa, David C. Parkes, Richard Socher
10.1016/J.ARTINT.2020.103238;Nripsuta Ani Saxena, Karen Huang, Evan DeFilippis, Goran Radanovic, David C. Parkes, Yang Liu 0018
10.1016/J.GEB.2020.09.001;Haris Aziz 0001, Hau Chan, Barton E. Lee, David C. Parkes
10.1145/3440968.3440975;Hongyao Ma, Fei Fang, David C. Parkes
10.1145/3381519;Arpit Agarwal, Debmalya Mandal, David C. Parkes, Nisarg Shah 0001
;Debmalya Mandal, Goran Radanovic, David C. Parkes
10.1145/3419614.3423265;Michael Neuder, Daniel J. Moroz, Rithvik Rao, David C. Parkes
10.5555/3398761.3398985;Hau Chan, David C. Parkes, Karim R. Lakhani
10.5555/3398761.3398857;Hongyao Ma, Reshef Meir, David C. Parkes, Elena Wu-Yan
10.5555/3398761.3399065;Rose E. Wang, Sarah A. Wu, James A. Evans, Joshua B. Tenenbaum, David C. Parkes, Max Kleiman-Weiner
;Sarah A. Wu, Rose E. Wang, James A. Evans, Josh Tenenbaum 0001, David C. Parkes, Max Kleiman-Weiner
;Zhe Feng 0004, David C. Parkes, Haifeng Xu
10.24963/KR.2020/55;Sarah Keren, Sara Bernardini, Kofi Kwapong, David C. Parkes
;Nir Rosenfeld, Sophie Hilgard, Sai Srivatsa Ravindranath, David C. Parkes
10.1145/3366423.3380180;Nir Rosenfeld, Aron Szanto, David C. Parkes
;Nir Rosenfeld, Aron Szanto, David C. Parkes
;Daniel J. Moroz, Daniel J. Aronoff, Neha Narula, David C. Parkes
;Rose E. Wang, Sarah A. Wu, James A. Evans, Joshua B. Tenenbaum, David C. Parkes, Max Kleiman-Weiner
;Stephan Zheng, Alexander Trott, Sunil Srinivasa, Nikhil Naik, Melvin Gruesbeck, David C. Parkes, Richard Socher
;Nir Rosenfeld, Sophie Hilgard, Sai Srivatsa Ravindranath, David C. Parkes
;Vincent Conitzer, Zhe Feng 0004, David C. Parkes, Eric Sodomka
;Michael Neuder, Daniel J. Moroz, Rithvik Rao, David C. Parkes
;He Sun, Zhun Deng, Hui Chen, David C. Parkes
;Gianluca Brero, Alon Eden, Matthias Gerstgrasser, David C. Parkes, Duncan Rheingans-Yoo
;Rediet Abebe, T.-H. Hubert Chan, Jon M. Kleinberg, Zhibin Liang, David C. Parkes, Mauro Sozio, Charalampos E. Tsourakakis
;Ian T. Foster, David C. Parkes, Stephan Zheng
10.1287/MOOR.2017.0920;Paul Dütting, Felix A. Fischer, David C. Parkes
10.1609/AAAI.V33I01.3301509;Christos Dimitrakakis, Yang Liu 0018, David C. Parkes, Goran Radanovic
10.1145/3306618.3314248;Nripsuta Ani Saxena, Karen Huang, Evan DeFilippis, Goran Radanovic, David C. Parkes, Yang Liu 0018
;Hongyao Ma, Reshef Meir, David C. Parkes, James Y. Zou
10.1145/3328526.3329556;Hongyao Ma, Fei Fang, David C. Parkes
;Paul Duetting, Zhe Feng 0004, Harikrishna Narasimhan, David C. Parkes, Sai Srivatsa Ravindranath
;Goran Radanovic, Rati Devidze, David C. Parkes, Adish Singla
;Berk Ustun, Yang Liu 0018, David C. Parkes
10.24963/IJCAI.2019/79;Duncan Rheingans-Yoo, Scott Duke Kominers, Hongyao Ma, David C. Parkes
;Jack Serrino, Max Kleiman-Weiner, David C. Parkes, Josh Tenenbaum 0001
;Haris Aziz 0001, Hau Chan, Barton E. Lee, David C. Parkes
;Gregory D. Hager, Ann W. Drobnis, Fei Fang, Rayid Ghani, Amy Greenwald, Terah Lyons, David C. Parkes, Jason Schultz, Suchi Saria, Stephen F. Smith, Milind Tambe
;Goran Radanovic, Rati Devidze, David C. Parkes, Adish Singla
;Debmalya Mandal, David C. Parkes
;Sophie Hilgard, Nir Rosenfeld, Mahzarin R. Banaji, Jack Cao, David C. Parkes
;Duncan Rheingans-Yoo, Scott Duke Kominers, Hongyao Ma, David C. Parkes
;Zhe Feng 0004, David C. Parkes, Haifeng Xu
;Jack Serrino, Max Kleiman-Weiner, David C. Parkes, Joshua B. Tenenbaum
;Hongyao Ma, Reshef Meir, David C. Parkes, Elena Wu-Yan
;David C. Parkes, Rakesh V. Vohra, et al.
;Michael Neuder, Daniel J. Moroz, Rithvik Rao, David C. Parkes
10.1145/3150213;David C. Parkes
;Zhe Feng 0004, Harikrishna Narasimhan, David C. Parkes
;Reshef Meir, David C. Parkes
10.24963/IJCAI.2018/36;Noah Golowich, Harikrishna Narasimhan, David C. Parkes
10.1145/3219819.3219983;Rediet Abebe, Jon M. Kleinberg, David C. Parkes, Charalampos E. Tsourakakis
10.1145/3219819.3220067;Jean Pouget-Abadie, Vahab S. Mirrokni, David C. Parkes, Edoardo M. Airoldi
10.48550/ARXIV.2301.11375;Jacob A. Zavatone-Veth, Sheng Yang, Julian A. Rubinfien, Cengiz Pehlevan
10.48550/ARXIV.2303.00564;Jacob A. Zavatone-Veth, Cengiz Pehlevan
10.1007/S00422-022-00943-8;David Lipshutz, Cengiz Pehlevan, Dmitri B. Chklovskii
10.1162/NECO_A_01494;Jacob A. Zavatone-Veth, Cengiz Pehlevan
10.1109/ALLERTON49937.2022.9929375;Abdulkadir Canatar, Cengiz Pehlevan
;Alexander Atanasov, Blake Bordelon, Cengiz Pehlevan
;Blake Bordelon, Cengiz Pehlevan
;Matthew Farrell, Blake Bordelon, Shubhendu Trivedi, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Cengiz Pehlevan
10.48550/ARXIV.2203.00573;Jacob A. Zavatone-Veth, William L. Tong, Cengiz Pehlevan
10.48550/ARXIV.2205.09653;Blake Bordelon, Cengiz Pehlevan
10.48550/ARXIV.2206.06686;Abdulkadir Canatar, Evan Peters, Cengiz Pehlevan, Stefan M. Wild, Ruslan Shaydulin
10.48550/ARXIV.2209.10634;David Lipshutz, Cengiz Pehlevan, Dmitri B. Chklovskii
10.48550/ARXIV.2209.12894;Bariscan Bozkurt, Cengiz Pehlevan, Alper T. Erdogan
10.48550/ARXIV.2210.02157;Blake Bordelon, Cengiz Pehlevan
10.48550/ARXIV.2210.04222;Bariscan Bozkurt, Ates Isfendiyaroglu, Cengiz Pehlevan, Alper T. Erdogan
10.48550/ARXIV.2212.12147;Alexander Atanasov, Blake Bordelon, Sabarish Sainathan, Cengiz Pehlevan
10.1162/NECO_A_01374;Shanshan Qin, Nayantara Mudur, Cengiz Pehlevan
10.1109/IEEECONF53345.2021.9723137;Jacob A. Zavatone-Veth, Cengiz Pehlevan
;Trenton Bricken, Cengiz Pehlevan
;Abdulkadir Canatar, Blake Bordelon, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Abdulkadir Canatar, Benjamin S. Ruben, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Abdulkadir Canatar, Cengiz Pehlevan
;Abdulkadir Canatar, Blake Bordelon, Cengiz Pehlevan
;Blake Bordelon, Cengiz Pehlevan
;Matthew Farrell, Blake Bordelon, Shubhendu Trivedi, Cengiz Pehlevan
;Alexander Atanasov, Blake Bordelon, Cengiz Pehlevan
;Trenton Bricken, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Cengiz Pehlevan
10.3389/FNCOM.2020.00055;Cengiz Pehlevan, Xinyuan Zhao, Anirvan M. Sengupta, Dmitri B. Chklovskii
10.1109/ICASSP40776.2020.9053114;Alper T. Erdogan, Cengiz Pehlevan
;Blake Bordelon, Abdulkadir Canatar, Cengiz Pehlevan
;Yibo Jiang, Cengiz Pehlevan
;Qianyi Li, Cengiz Pehlevan
;Blake Bordelon, Abdulkadir Canatar, Cengiz Pehlevan
;Shanshan Qin, Nayantara Mudur, Cengiz Pehlevan
;Alper T. Erdogan, Cengiz Pehlevan
;Abdulkadir Canatar, Blake Bordelon, Cengiz Pehlevan
;Yibo Jiang, Cengiz Pehlevan
;Jacob A. Zavatone-Veth, Cengiz Pehlevan
10.1109/MSP.2019.2933846;Cengiz Pehlevan, Dmitri B. Chklovskii
10.1109/IEEECONF44664.2019.9048921;Harshvardhan Sikka, Weishun Zhong, Jun Yin 0002, Cengiz Pehlevan
10.1109/ICASSP.2019.8682290;Cengiz Pehlevan
;Dina Obeid, Hugo Ramambason, Cengiz Pehlevan
;Cengiz Pehlevan
;Cengiz Pehlevan, Dmitri B. Chklovskii
;Dina Obeid, Hugo Ramambason, Cengiz Pehlevan
;Harshvardhan Sikka, Weishun Zhong, Jun Yin 0002, Cengiz Pehlevan
10.1162/NECO_A_01018;Cengiz Pehlevan, Anirvan M. Sengupta, Dmitri B. Chklovskii
10.1109/ACSSC.2018.8645109;Victor Minden, Cengiz Pehlevan, Dmitri B. Chklovskii
10.1109/BIGDATA.2018.8622026;Andrea Giovannucci, Victor Minden, Cengiz Pehlevan, Dmitri B. Chklovskii
;Anirvan M. Sengupta, Cengiz Pehlevan, Mariano Tepper, Alexander Genkin, Dmitri B. Chklovskii
;Andrea Giovannucci, Victor Minden, Cengiz Pehlevan, Dmitri B. Chklovskii
10.1162/NECO_A_01007;Cengiz Pehlevan, Sreyas Mohan, Dmitri B. Chklovskii
10.1109/ACSSC.2017.8335410;Cengiz Pehlevan, Alexander Genkin, Dmitri B. Chklovskii
10.1109/SIU.2017.7960683;Cengiz Pehlevan, Anirvan M. Sengupta
;Cengiz Pehlevan, Sreyas Mohan, Dmitri B. Chklovskii
;Cengiz Pehlevan, Anirvan M. Sengupta, Dmitri B. Chklovskii
10.1109/ACSSC.2016.7869658;Reza Abbasi-Asl, Cengiz Pehlevan, Bin Yu 0001, Dmitri B. Chklovskii
10.1109/ACSSC.2016.7869625;Yuansi Chen, Cengiz Pehlevan, Dmitri B. Chklovskii
;Yuansi Chen, Cengiz Pehlevan, Dmitri B. Chklovskii
10.1162/NECO_A_00745;Cengiz Pehlevan, Tao Hu 0005, Dmitri B. Chklovskii
10.1109/ALLERTON.2015.7447180;Cengiz Pehlevan, Dmitri B. Chklovskii
;Cengiz Pehlevan, Dmitri B. Chklovskii
;Tao Hu 0005, Cengiz Pehlevan, Dmitri B. Chklovskii
;Cengiz Pehlevan, Dmitri B. Chklovskii
;Cengiz Pehlevan, Dmitri B. Chklovskii
;Cengiz Pehlevan, Dmitri B. Chklovskii
;Cengiz Pehlevan, Tao Hu 0005, Dmitri B. Chklovskii
10.1109/ACSSC.2014.7094519;Tao Hu 0005, Cengiz Pehlevan, Dmitri B. Chklovskii
10.1109/ACSSC.2014.7094553;Cengiz Pehlevan, Dmitri B. Chklovskii
10.1109/ACSSC.2013.6810296;Tao Hu 0005, Zaid J. Towfic, Cengiz Pehlevan, Alex V. Genkin, Dmitri B. Chklovskii
10.1145/3450626.3459765;Mallikarjun B. R. 0001, Ayush Tewari, Abdallah Dib, Tim Weyrich, Bernd Bickel, Hans-Peter Seidel, Hanspeter Pfister, Wojciech Matusik, Louis Chevallier, Mohamed Elgharib, Christian Theobalt
10.1109/CVPR46437.2021.00476;Mallikarjun B. R. 0001, Ayush Tewari, Tae-Hyun Oh, Tim Weyrich, Bernd Bickel, Hans-Peter Seidel, Hanspeter Pfister, Wojciech Matusik, Mohamed Elgharib, Christian Theobalt
;Mallikarjun B. R. 0001, Ayush Tewari, Abdallah Dib, Tim Weyrich, Bernd Bickel, Hans-Peter Seidel, Hanspeter Pfister, Wojciech Matusik, Louis Chevallier, Mohamed Elgharib, Christian Theobalt
